Year,First Name,County,Sex,Count
2007,ISABELLA,NASSAU,F,128
2007,ISABELLA,ONONDAGA,F,27
2007,ISABELLA,QUEENS,F,153
2007,ISABELLA,CHEMUNG,F,7
2007,ISABELLA,TOMPKINS,F,9
2007,ISABELLA,ULSTER,F,12
2007,ISABELLA,ERIE,F,59
2007,ISABELLA,CHAUTAUQUA,F,12
2007,ISABELLA,COLUMBIA,F,6
2007,ISABELLA,ONEIDA,F,16
2007,ISABELLA,BROOME,F,12
2007,ISABELLA,MONROE,F,59
2007,ISABELLA,ROCKLAND,F,36
2007,ISABELLA,SARATOGA,F,20
2007,ISABELLA,LIVINGSTON,F,6
2007,ISABELA,QUEENS,F,14
2007,ISABEL,NASSAU,F,9
2007,ISABEL,NEW YORK,F,36
2007,ISABEL,SUFFOLK,F,11
2007,ISABEL,KINGS,F,26
2007,ISABEL,QUEENS,F,27
2007,ISABEL,ERIE,F,8
2007,ISABEL,BRONX,F,18
2007,ISABEL,WESTCHESTER,F,16
2007,ISAAC,WESTCHESTER,M,12
2007,ISAAC,ONONDAGA,M,7
2007,ISAAC,OTSEGO,M,5
2007,ISAAC,KINGS,M,73
2007,ISAAC,ROCKLAND,M,11
2007,ISAAC,MONROE,M,13
2007,ISAAC,ST LAWRENCE,M,5
2007,ISAAC,NEW YORK,M,31
2007,ISAAC,SUFFOLK,M,12
2007,ISAAC,QUEENS,M,33
2007,ISAAC,CHAUTAUQUA,M,6
2007,ISAAC,ALBANY,M,6
2007,ISAAC,BRONX,M,30
2007,ISAAC,NASSAU,M,14
2007,ISAAC,ORANGE,M,9
2007,ISAAC,ERIE,M,13
2007,IRIS,QUEENS,F,13
2007,IRIS,KINGS,F,13
2007,IRENE,KINGS,F,15
2007,IRENE,QUEENS,F,14
2007,IMANI,KINGS,F,19
2007,IMANI,NEW YORK,F,12
2007,IMANI,BRONX,F,25
2007,IBRAHIMA,BRONX,M,16
2007,IBRAHIM,KINGS,M,16
2007,IBRAHIM,BRONX,M,16
2007,IBRAHIM,QUEENS,M,17
2007,IAN,ALBANY,M,7
2007,IAN,NEW YORK,M,33
2007,IAN,QUEENS,M,34
2007,IAN,BRONX,M,18
2007,IAN,WESTCHESTER,M,19
2007,IAN,NASSAU,M,14
2007,IAN,ERIE,M,20
2007,IAN,SUFFOLK,M,16
2007,IAN,ONONDAGA,M,15
2007,IAN,SARATOGA,M,7
2007,IAN,STEUBEN,M,6
2007,IAN,MONROE,M,12
2007,IAN,SCHENECTADY,M,5
2007,IAN,ULSTER,M,5
2007,IAN,KINGS,M,16
2007,HUNTER,QUEENS,M,10
2007,HUNTER,TOMPKINS,M,6
2007,HUNTER,NIAGARA,M,5
2007,HUNTER,ONEIDA,M,8
2007,HUNTER,MONROE,M,13
2007,HUNTER,NEW YORK,M,11
2007,HUNTER,CHEMUNG,M,5
2007,HUNTER,ONONDAGA,M,11
2007,HUNTER,STEUBEN,M,5
2007,HUNTER,WESTCHESTER,M,8
2007,HUNTER,JEFFERSON,M,12
2007,HUNTER,WAYNE,M,6
2007,HUNTER,ST LAWRENCE,M,5
2007,HUNTER,ROCKLAND,M,8
2007,HUNTER,NASSAU,M,12
2007,HUNTER,ORANGE,M,5
2007,HUNTER,CORTLAND,M,5
2007,HUNTER,ORLEANS,M,6
2007,HUNTER,DUTCHESS,M,5
2007,HUNTER,SUFFOLK,M,22
2007,HUNTER,ERIE,M,14
2007,HUGO,WESTCHESTER,M,5
2007,HUDSON,WESTCHESTER,M,8
2007,HUDSON,KINGS,M,12
2007,HUDSON,NEW YORK,M,23
2007,HUDSON,SUFFOLK,M,5
2007,HOPE,ERIE,F,5
2007,HOPE,SUFFOLK,F,5
2007,HOPE,WESTCHESTER,F,5
2007,HOLLY,SUFFOLK,F,6
2007,HINDY,ROCKLAND,F,7
2007,HINDY,KINGS,F,31
2007,HINDA,KINGS,F,12
2007,HILLARY,BRONX,F,13
2007,HERSHY,KINGS,M,12
2007,HERSHEL,ROCKLAND,M,5
2007,HERSHEL,KINGS,M,15
2007,HERSH,KINGS,M,10
2007,HERSH,ORANGE,M,8
2007,HENRY,NASSAU,M,15
2007,HENRY,NIAGARA,M,5
2007,HENRY,ROCKLAND,M,9
2007,HENRY,BRONX,M,18
2007,HENRY,NEW YORK,M,77
2007,HENRY,ALBANY,M,6
2007,HENRY,ULSTER,M,5
2007,HENRY,ERIE,M,11
2007,HENRY,WESTCHESTER,M,28
2007,HENRY,KINGS,M,53
2007,HENRY,SARATOGA,M,6
2007,HENRY,MONROE,M,15
2007,HENRY,SUFFOLK,M,30
2007,HENRY,QUEENS,M,44
2007,HENRY,DUTCHESS,M,6
2007,HENNY,KINGS,F,16
2007,HELENA,NASSAU,F,7
2007,HELENA,WESTCHESTER,F,5
2007,HELENA,MONROE,F,5
2007,HELEN,NEW YORK,F,12
2007,HELEN,SUFFOLK,F,5
2007,HELEN,WESTCHESTER,F,5
2007,HELEN,NASSAU,F,8
2007,HELEN,QUEENS,F,12
2007,HELEN,KINGS,F,16
2007,HEIDI,NASSAU,F,5
2007,HECTOR,SUFFOLK,M,7
2007,HECTOR,KINGS,M,17
2007,HECTOR,QUEENS,M,10
2007,HECTOR,BRONX,M,12
2007,HECTOR,WESTCHESTER,M,5
2007,HEAVEN,ONONDAGA,F,5
2007,HEAVEN,BRONX,F,13
2007,HEAVEN,WESTCHESTER,F,7
2007,HEATHER,SUFFOLK,F,7
2007,HAYLEY,SUFFOLK,F,8
2007,HAYLEY,NASSAU,F,7
2007,HAYDEN,CATTARAUGUS,M,5
2007,HAYDEN,WYOMING,M,5
2007,HAYDEN,CLINTON,M,5
2007,HAYDEN,SUFFOLK,M,7
2007,HAYDEN,ONONDAGA,M,5
2007,HAYDEN,NEW YORK,F,11
2007,HAYDEN,ERIE,M,8
2007,HAYDEN,SUFFOLK,F,7
2007,HAYDEN,JEFFERSON,M,6
2007,HAYDEN,OSWEGO,M,5
2007,HAYDEN,WESTCHESTER,F,5
2007,HAYDEN,NASSAU,M,6
2007,HAYDEN,NEW YORK,M,12
2007,HARRY,WESTCHESTER,M,10
2007,HARRY,NEW YORK,M,15
2007,HARRISON,QUEENS,M,10
2007,HARRISON,WESTCHESTER,M,6
2007,HARRISON,MONROE,M,5
2007,HARRISON,NEW YORK,M,25
2007,HARRISON,KINGS,M,11
2007,HARRISON,NASSAU,M,9
2007,HARRISON,SUFFOLK,M,12
2007,HARMONY,MONROE,F,5
2007,HANNAH,NASSAU,F,31
2007,HANNAH,BROOME,F,8
2007,HANNAH,LIVINGSTON,F,5
2007,HANNAH,ERIE,F,44
2007,HANNAH,SUFFOLK,F,40
2007,HANNAH,WASHINGTON,F,6
2007,HANNAH,JEFFERSON,F,9
2007,HANNAH,WESTCHESTER,F,15
2007,HANNAH,ALBANY,F,10
2007,HANNAH,MONROE,F,30
2007,HANNAH,ULSTER,F,7
2007,HANNAH,ONEIDA,F,8
2007,HANNAH,ORANGE,F,10
2007,HANNAH,ST LAWRENCE,F,12
2007,HANNAH,PUTNAM,F,5
2007,HANNAH,DUTCHESS,F,8
2007,HANNAH,STEUBEN,F,7
2007,HANNAH,BRONX,F,13
2007,HANNAH,SARATOGA,F,14
2007,HANNAH,ONONDAGA,F,18
2007,HANNAH,RENSSELAER,F,9
2007,HANNAH,OSWEGO,F,10
2007,HANNAH,NEW YORK,F,57
2007,HANNAH,CHAUTAUQUA,F,10
2007,HANNAH,NIAGARA,F,8
2007,HANNAH,ONTARIO,F,7
2007,HANNAH,GENESEE,F,7
2007,HANNAH,QUEENS,F,45
2007,HANNAH,CATTARAUGUS,F,5
2007,HANNAH,ROCKLAND,F,5
2007,HANNAH,CORTLAND,F,5
2007,HANNAH,KINGS,F,41
2007,HANNA,QUEENS,F,11
2007,HALEY,QUEENS,F,14
2007,HALEY,BROOME,F,5
2007,HALEY,ERIE,F,10
2007,HALEY,CLINTON,F,5
2007,HALEY,MONROE,F,7
2007,HALEY,NASSAU,F,20
2007,HALEY,WESTCHESTER,F,9
2007,HALEY,SUFFOLK,F,13
2007,HALEY,ORANGE,F,5
2007,HAILEY,TOMPKINS,F,5
2007,HAILEY,ULSTER,F,5
2007,HAILEY,BROOME,F,5
2007,HAILEY,ORANGE,F,10
2007,HAILEY,SARATOGA,F,11
2007,HAILEY,DUTCHESS,F,5
2007,HAILEY,MONROE,F,12
2007,HAILEY,SUFFOLK,F,49
2007,HAILEY,MADISON,F,5
2007,HAILEY,ERIE,F,27
2007,HAILEY,BRONX,F,50
2007,HAILEY,WESTCHESTER,F,19
2007,HAILEY,KINGS,F,31
2007,HAILEY,OSWEGO,F,10
2007,HAILEY,ONEIDA,F,7
2007,HAILEY,RENSSELAER,F,10
2007,HAILEY,ONONDAGA,F,12
2007,HAILEY,ST LAWRENCE,F,7
2007,HAILEY,ALBANY,F,6
2007,HAILEY,CHAUTAUQUA,F,5
2007,HAILEY,NASSAU,F,27
2007,HAILEY,QUEENS,F,37
2007,HAILEY,NEW YORK,F,19
2007,HAILEY,CAYUGA,F,5
2007,HADASSAH,KINGS,F,12
2007,GUSTAVO,SUFFOLK,M,6
2007,GUADALUPE,WESTCHESTER,F,5
2007,GUADALUPE,KINGS,F,16
2007,GRIFFIN,ERIE,M,12
2007,GRIFFIN,ONONDAGA,M,5
2007,GRIFFIN,SUFFOLK,M,8
2007,GRIFFIN,NEW YORK,M,11
2007,GRIFFIN,NASSAU,M,5
2007,GREGORY,SUFFOLK,M,8
2007,GREGORY,NASSAU,M,14
2007,GREGORY,ORANGE,M,6
2007,GREGORY,KINGS,M,13
2007,GREGORY,BRONX,M,10
2007,GREGORY,ERIE,M,6
2007,GRANT,SUFFOLK,M,5
2007,GRANT,NASSAU,M,5
2007,GRACIE,ONONDAGA,F,6
2007,GRACIE,SUFFOLK,F,5
2007,GRACIE,ERIE,F,6
2007,GRACE,NASSAU,F,52
2007,GRACE,ORANGE,F,13
2007,GRACE,SARATOGA,F,12
2007,GRACE,ONTARIO,F,5
2007,GRACE,QUEENS,F,39
2007,GRACE,ULSTER,F,8
2007,GRACE,ALBANY,F,9
2007,GRACE,SUFFOLK,F,70
2007,GRACE,DUTCHESS,F,11
2007,GRACE,JEFFERSON,F,6
2007,GRACE,WAYNE,F,7
2007,GRACE,MONROE,F,32
2007,GRACE,ERIE,F,56
2007,GRACE,MADISON,F,7
2007,GRACE,STEUBEN,F,5
2007,GRACE,WESTCHESTER,F,30
2007,GRACE,ROCKLAND,F,8
2007,GRACE,KINGS,F,35
2007,GRACE,OSWEGO,F,5
2007,GRACE,NIAGARA,F,6
2007,GRACE,ONONDAGA,F,14
2007,GRACE,ONEIDA,F,5
2007,GRACE,CHEMUNG,F,5
2007,GRACE,BRONX,F,12
2007,GRACE,NEW YORK,F,44
2007,GOLDY,KINGS,F,23
2007,GOLDY,ROCKLAND,F,5
2007,GOLDA,KINGS,F,11
2007,GLORIA,QUEENS,F,11
2007,GIULIANA,QUEENS,F,10
2007,GIULIANA,SUFFOLK,F,9
2007,GIULIANA,WESTCHESTER,F,6
2007,GIULIANA,NASSAU,F,8
2007,GITTY,KINGS,F,52
2007,GITTY,ROCKLAND,F,9
2007,GITTY,ORANGE,F,12
2007,GITTEL,ORANGE,F,6
2007,GITTEL,ROCKLAND,F,9
2007,GISSELLE,SUFFOLK,F,5
2007,GISELLE,QUEENS,F,23
2007,GISELLE,WESTCHESTER,F,8
2007,GISELLE,BRONX,F,19
2007,GISELLE,KINGS,F,15
2007,GISELLE,NASSAU,F,8
2007,GISELLE,SUFFOLK,F,10
2007,GIOVANNI,ERIE,M,7
2007,GIOVANNI,RICHMOND,M,11
2007,GIOVANNI,NEW YORK,M,10
2007,GIOVANNI,BRONX,M,19
2007,GIOVANNI,ORANGE,M,10
2007,GIOVANNI,MONROE,M,12
2007,GIOVANNI,NASSAU,M,20
2007,GIOVANNI,WESTCHESTER,M,11
2007,GIOVANNI,QUEENS,M,20
2007,GIOVANNI,SUFFOLK,M,27
2007,GIOVANNI,DUTCHESS,M,7
2007,GIOVANNI,KINGS,M,27
2007,GIOVANNA,SUFFOLK,F,9
2007,GINO,SUFFOLK,M,5
2007,GINA,NASSAU,F,5
2007,GILLIAN,NASSAU,F,5
2007,GIAVANNA,MONROE,F,5
2007,GIAVANNA,SUFFOLK,F,11
2007,GIANNI,WESTCHESTER,M,6
2007,GIANNI,NASSAU,M,10
2007,GIANNI,SUFFOLK,M,7
2007,GIANNI,MONROE,M,6
2007,GIANNA,ONONDAGA,F,15
2007,GIANNA,NIAGARA,F,10
2007,GIANNA,ALBANY,F,11
2007,GIANNA,DUTCHESS,F,11
2007,GIANNA,SUFFOLK,F,88
2007,GIANNA,NEW YORK,F,13
2007,GIANNA,ORANGE,F,15
2007,GIANNA,BROOME,F,6
2007,GIANNA,ERIE,F,25
2007,GIANNA,PUTNAM,F,6
2007,GIANNA,QUEENS,F,48
2007,GIANNA,ULSTER,F,8
2007,GIANNA,NASSAU,F,64
2007,GIANNA,BRONX,F,15
2007,GIANNA,GENESEE,F,5
2007,GIANNA,GREENE,F,5
2007,GIANNA,MONROE,F,14
2007,GIANNA,WESTCHESTER,F,36
2007,GIANNA,KINGS,F,35
2007,GIANNA,ROCKLAND,F,14
2007,GIANNA,RICHMOND,F,36
2007,GIANNA,ONEIDA,F,10
2007,GIANLUCA,NASSAU,M,9
2007,GIANCARLO,SUFFOLK,M,5
2007,GIANA,ERIE,F,5
2007,GIANA,NASSAU,F,5
2007,GIANA,SUFFOLK,F,7
2007,GIA,NASSAU,F,9
2007,GERSHON,ROCKLAND,M,5
2007,GERALD,ERIE,M,5
2007,GEORGIA,NEW YORK,F,12
2007,GEORGIA,SUFFOLK,F,5
2007,GEORGIA,WESTCHESTER,F,6
2007,GEORGE,SUFFOLK,M,21
2007,GEORGE,NEW YORK,M,28
2007,GEORGE,MONROE,M,7
2007,GEORGE,NASSAU,M,15
2007,GEORGE,KINGS,M,15
2007,GEORGE,ORANGE,M,8
2007,GEORGE,QUEENS,M,43
2007,GEORGE,WESTCHESTER,M,13
2007,GEORGE,BRONX,M,18
2007,GENEVIEVE,SUFFOLK,F,5
2007,GENESIS,BRONX,F,36
2007,GENESIS,KINGS,F,32
2007,GENESIS,WESTCHESTER,F,9
2007,GENESIS,SUFFOLK,F,32
2007,GENESIS,QUEENS,F,34
2007,GENESIS,NASSAU,F,12
2007,GENESIS,NEW YORK,F,18
2007,GAVIN,CHAUTAUQUA,M,6
2007,GAVIN,ALBANY,M,9
2007,GAVIN,ROCKLAND,M,9
2007,GAVIN,STEUBEN,M,8
2007,GAVIN,ONTARIO,M,6
2007,GAVIN,SUFFOLK,M,58
2007,GAVIN,MADISON,M,8
2007,GAVIN,ONEIDA,M,12
2007,GAVIN,KINGS,M,24
2007,GAVIN,ORANGE,M,25
2007,GAVIN,NIAGARA,M,7
2007,GAVIN,NASSAU,M,43
2007,GAVIN,ULSTER,M,5
2007,GAVIN,JEFFERSON,M,11
2007,GAVIN,ONONDAGA,M,15
2007,GAVIN,GENESEE,M,6
2007,GAVIN,FRANKLIN,M,5
2007,GAVIN,SCHENECTADY,M,7
2007,GAVIN,ERIE,M,43
2007,GAVIN,QUEENS,M,33
2007,GAVIN,NEW YORK,M,18
2007,GAVIN,SARATOGA,M,12
2007,GAVIN,CATTARAUGUS,M,6
2007,GAVIN,DUTCHESS,M,10
2007,GAVIN,WESTCHESTER,M,12
2007,GAVIN,CAYUGA,M,5
2007,GAVIN,MONROE,M,25
2007,GARRETT,ONONDAGA,M,5
2007,GARRETT,ONTARIO,M,6
2007,GARRETT,MONROE,M,5
2007,GAEL,QUEENS,M,10
2007,GAEL,BRONX,M,11
2007,GABRIELLE,SCHENECTADY,F,5
2007,GABRIELLE,NIAGARA,F,5
2007,GABRIELLE,ONONDAGA,F,8
2007,GABRIELLE,BRONX,F,21
2007,GABRIELLE,ORANGE,F,6
2007,GABRIELLE,KINGS,F,39
2007,GABRIELLE,WESTCHESTER,F,14
2007,GABRIELLE,SUFFOLK,F,29
2007,GABRIELLE,NEW YORK,F,15
2007,GABRIELLE,ERIE,F,9
2007,GABRIELLE,MONROE,F,8
2007,GABRIELLE,NASSAU,F,34
2007,GABRIELLE,QUEENS,F,30
2007,GABRIELLA,QUEENS,F,48
2007,GABRIELLA,DUTCHESS,F,13
2007,GABRIELLA,ORANGE,F,12
2007,GABRIELLA,PUTNAM,F,7
2007,GABRIELLA,WESTCHESTER,F,37
2007,GABRIELLA,ONEIDA,F,8
2007,GABRIELLA,BROOME,F,9
2007,GABRIELLA,ROCKLAND,F,9
2007,GABRIELLA,KINGS,F,56
2007,GABRIELLA,SUFFOLK,F,62
2007,GABRIELLA,ALBANY,F,7
2007,GABRIELLA,CHAUTAUQUA,F,6
2007,GABRIELLA,BRONX,F,33
2007,GABRIELLA,MONROE,F,23
2007,GABRIELLA,ERIE,F,17
2007,GABRIELLA,ONONDAGA,F,21
2007,GABRIELLA,NEW YORK,F,30
2007,GABRIELLA,RENSSELAER,F,6
2007,GABRIELLA,ULSTER,F,13
2007,GABRIELLA,SCHENECTADY,F,6
2007,GABRIELLA,NASSAU,F,50
2007,GABRIELLA,RICHMOND,F,32
2007,GABRIELA,QUEENS,F,34
2007,GABRIELA,NEW YORK,F,11
2007,GABRIELA,SUFFOLK,F,33
2007,GABRIELA,NASSAU,F,11
2007,GABRIELA,KINGS,F,23
2007,GABRIELA,BRONX,F,21
2007,GABRIELA,WESTCHESTER,F,19
2007,GABRIELA,ORANGE,F,6
2007,GABRIEL,RICHMOND,M,17
2007,GABRIEL,SUFFOLK,M,33
2007,GABRIEL,BROOME,M,9
2007,GABRIEL,ORANGE,M,15
2007,GABRIEL,ERIE,M,22
2007,GABRIEL,BRONX,M,69
2007,GABRIEL,CHEMUNG,M,5
2007,GABRIEL,OSWEGO,M,5
2007,GABRIEL,WESTCHESTER,M,46
2007,GABRIEL,ULSTER,M,7
2007,GABRIEL,ROCKLAND,M,9
2007,GABRIEL,JEFFERSON,M,6
2007,GABRIEL,ALBANY,M,6
2007,GABRIEL,QUEENS,M,90
2007,GABRIEL,DUTCHESS,M,10
2007,GABRIEL,CHAUTAUQUA,M,6
2007,GABRIEL,NIAGARA,M,6
2007,GABRIEL,NEW YORK,M,52
2007,GABRIEL,ONONDAGA,M,9
2007,GABRIEL,KINGS,M,73
2007,GABRIEL,MONROE,M,16
2007,GABRIEL,NASSAU,M,35
2007,GABRIEL,RENSSELAER,M,8
2007,FRANKLIN,WESTCHESTER,M,5
2007,FRANKLIN,SUFFOLK,M,6
2007,FRANKIE,WESTCHESTER,M,5
2007,FRANK,WESTCHESTER,M,11
2007,FRANK,NASSAU,M,19
2007,FRANK,KINGS,M,16
2007,FRANK,SUFFOLK,M,12
2007,FRANK,ERIE,M,5
2007,FRANK,QUEENS,M,17
2007,FRANCISCO,BRONX,M,16
2007,FRANCISCO,KINGS,M,15
2007,FRANCISCO,WESTCHESTER,M,8
2007,FRANCIS,SUFFOLK,M,6
2007,FRANCESCO,NASSAU,M,8
2007,FRANCESCA,QUEENS,F,10
2007,FRANCESCA,NASSAU,F,11
2007,FRANCESCA,KINGS,F,17
2007,FRANCESCA,SUFFOLK,F,7
2007,FRANCESCA,NEW YORK,F,10
2007,FRANCESCA,RICHMOND,F,11
2007,FRAIDY,KINGS,F,21
2007,FRADEL,KINGS,F,12
2007,FIONA,MONROE,F,5
2007,FIONA,ERIE,F,7
2007,FIONA,NEW YORK,F,26
2007,FIONA,NASSAU,F,7
2007,FIONA,KINGS,F,30
2007,FIONA,WESTCHESTER,F,10
2007,FIONA,SUFFOLK,F,8
2007,FIONA,QUEENS,F,19
2007,FINN,SUFFOLK,M,10
2007,FINN,NASSAU,M,9
2007,FERNANDO,WESTCHESTER,M,9
2007,FERNANDO,ORANGE,M,6
2007,FERNANDO,KINGS,M,14
2007,FERNANDO,SUFFOLK,M,6
2007,FERNANDO,BRONX,M,13
2007,FERNANDO,NASSAU,M,9
2007,FERNANDO,QUEENS,M,18
2007,FELIX,WESTCHESTER,M,6
2007,FELIX,KINGS,M,20
2007,FELIX,NEW YORK,M,16
2007,FATOUMATA,BRONX,F,27
2007,FATIMA,NASSAU,F,6
2007,FATIMA,QUEENS,F,24
2007,FATIMA,WESTCHESTER,F,6
2007,FATIMA,KINGS,F,15
2007,FATIMA,SUFFOLK,F,6
2007,FATIMA,BRONX,F,22
2007,FARHAN,QUEENS,M,10
2007,FAITH,BRONX,F,16
2007,FAITH,MONROE,F,9
2007,FAITH,QUEENS,F,18
2007,FAITH,WESTCHESTER,F,10
2007,FAITH,SUFFOLK,F,16
2007,FAITH,KINGS,F,26
2007,FAITH,ERIE,F,18
2007,FAITH,NASSAU,F,10
2007,FAIGY,ORANGE,F,13
2007,FAIGY,ROCKLAND,F,7
2007,FAIGY,KINGS,F,60
2007,FAIGA,KINGS,F,12
2007,FABIAN,WESTCHESTER,M,8
2007,EZRA,NASSAU,M,5
2007,EZRA,KINGS,M,17
2007,EZEKIEL,MONROE,M,5
2007,EVER,SUFFOLK,M,6
2007,EVELYN,MONROE,F,6
2007,EVELYN,BRONX,F,20
2007,EVELYN,ERIE,F,8
2007,EVELYN,NASSAU,F,7
2007,EVELYN,KINGS,F,30
2007,EVELYN,WESTCHESTER,F,15
2007,EVELYN,QUEENS,F,35
2007,EVELYN,ORANGE,F,10
2007,EVELYN,NEW YORK,F,19
2007,EVELYN,SUFFOLK,F,8
2007,EVELIN,WESTCHESTER,F,5
2007,EVE,NASSAU,F,5
2007,EVE,WESTCHESTER,F,6
2007,EVANGELINE,SUFFOLK,F,7
2007,EVANGELINE,NASSAU,F,5
2007,EVAN,CLINTON,M,5
2007,EVAN,ULSTER,M,5
2007,EVAN,SUFFOLK,M,45
2007,EVAN,RENSSELAER,M,12
2007,EVAN,ONONDAGA,M,20
2007,EVAN,ALLEGANY,M,5
2007,EVAN,ONEIDA,M,8
2007,EVAN,ALBANY,M,11
2007,EVAN,ERIE,M,41
2007,EVAN,NIAGARA,M,14
2007,EVAN,ORANGE,M,10
2007,EVAN,BRONX,M,20
2007,EVAN,MONROE,M,22
2007,EVAN,RICHMOND,M,10
2007,EVAN,SARATOGA,M,14
2007,EVAN,KINGS,M,51
2007,EVAN,OSWEGO,M,8
2007,EVAN,BROOME,M,5
2007,EVAN,QUEENS,M,60
2007,EVAN,CATTARAUGUS,M,7
2007,EVAN,ROCKLAND,M,6
2007,EVAN,DUTCHESS,M,8
2007,EVAN,WESTCHESTER,M,13
2007,EVAN,NEW YORK,M,48
2007,EVAN,NASSAU,M,26
2007,EVA,WESTCHESTER,F,12
2007,EVA,NEW YORK,F,19
2007,EVA,KINGS,F,30
2007,EVA,QUEENS,F,29
2007,EVA,NASSAU,F,19
2007,EVA,ERIE,F,7
2007,EVA,MONROE,F,7
2007,EVA,RICHMOND,F,10
2007,EVA,ONONDAGA,F,6
2007,EVA,SUFFOLK,F,12
2007,EVA,ROCKLAND,F,7
2007,ETTY,KINGS,F,13
2007,ETHAN,WESTCHESTER,M,41
2007,ETHAN,ONONDAGA,M,25
2007,ETHAN,MONTGOMERY,M,5
2007,ETHAN,JEFFERSON,M,15
2007,ETHAN,BRONX,M,77
2007,ETHAN,STEUBEN,M,10
2007,ETHAN,ERIE,M,55
2007,ETHAN,SULLIVAN,M,7
2007,ETHAN,WYOMING,M,5
2007,ETHAN,BROOME,M,10
2007,ETHAN,SCHENECTADY,M,6
2007,ETHAN,FRANKLIN,M,6
2007,ETHAN,ONEIDA,M,14
2007,ETHAN,RICHMOND,M,20
2007,ETHAN,WAYNE,M,9
2007,ETHAN,CATTARAUGUS,M,6
2007,ETHAN,CAYUGA,M,5
2007,ETHAN,ONTARIO,M,11
2007,ETHAN,RENSSELAER,M,18
2007,ETHAN,DUTCHESS,M,10
2007,ETHAN,MADISON,M,8
2007,ETHAN,ST LAWRENCE,M,12
2007,ETHAN,QUEENS,M,141
2007,ETHAN,NIAGARA,M,14
2007,ETHAN,ROCKLAND,M,14
2007,ETHAN,OSWEGO,M,12
2007,ETHAN,ULSTER,M,12
2007,ETHAN,ALBANY,M,17
2007,ETHAN,SARATOGA,M,21
2007,ETHAN,SUFFOLK,M,60
2007,ETHAN,KINGS,M,115
2007,ETHAN,NEW YORK,M,78
2007,ETHAN,CLINTON,M,11
2007,ETHAN,MONROE,M,53
2007,ETHAN,NASSAU,M,62
2007,ETHAN,ORANGE,M,23
2007,ETHAN,CHAUTAUQUA,M,6
2007,ESTY,KINGS,F,10
2007,ESTHER,QUEENS,F,29
2007,ESTHER,KINGS,F,159
2007,ESTHER,BRONX,F,12
2007,ESTHER,WESTCHESTER,F,5
2007,ESTHER,ROCKLAND,F,34
2007,ESTHER,ORANGE,F,23
2007,ESMERALDA,KINGS,F,14
2007,ESMERALDA,SUFFOLK,F,7
2007,ERIN,ALBANY,F,5
2007,ERIN,QUEENS,F,16
2007,ERIN,WESTCHESTER,F,9
2007,ERIN,ERIE,F,11
2007,ERIN,SUFFOLK,F,24
2007,ERIN,MONROE,F,9
2007,ERIN,NASSAU,F,30
2007,ERIN,SARATOGA,F,5
2007,ERIKA,BRONX,F,13
2007,ERIKA,KINGS,F,12
2007,ERIKA,WESTCHESTER,F,5
2007,ERIKA,SUFFOLK,F,17
2007,ERIK,QUEENS,M,10
2007,ERIK,NASSAU,M,5
2007,ERIK,KINGS,M,19
2007,ERIK,ERIE,M,7
2007,ERIK,WESTCHESTER,M,5
2007,ERIK,SUFFOLK,M,11
2007,ERICK,NASSAU,M,13
2007,ERICK,NEW YORK,M,13
2007,ERICK,SUFFOLK,M,13
2007,ERICK,QUEENS,M,29
2007,ERICK,BRONX,M,13
2007,ERICK,WESTCHESTER,M,15
2007,ERICA,BRONX,F,11
2007,ERICA,KINGS,F,15
2007,ERICA,NEW YORK,F,10
2007,ERICA,QUEENS,F,19
2007,ERICA,SUFFOLK,F,9
2007,ERICA,NASSAU,F,9
2007,ERIC,NASSAU,M,26
2007,ERIC,WESTCHESTER,M,19
2007,ERIC,ORANGE,M,12
2007,ERIC,MONROE,M,12
2007,ERIC,RICHMOND,M,14
2007,ERIC,SUFFOLK,M,22
2007,ERIC,DUTCHESS,M,5
2007,ERIC,ONONDAGA,M,5
2007,ERIC,NEW YORK,M,41
2007,ERIC,ERIE,M,11
2007,ERIC,ONEIDA,M,5
2007,ERIC,KINGS,M,104
2007,ERIC,RENSSELAER,M,7
2007,ERIC,BRONX,M,38
2007,ERIC,QUEENS,M,71
2007,EMMANUEL,MONROE,M,6
2007,EMMANUEL,QUEENS,M,36
2007,EMMANUEL,SUFFOLK,M,7
2007,EMMANUEL,BRONX,M,29
2007,EMMANUEL,NEW YORK,M,15
2007,EMMANUEL,KINGS,M,36
2007,EMMANUEL,WESTCHESTER,M,10
2007,EMMANUEL,NASSAU,M,9
2007,EMMA,ONTARIO,F,9
2007,EMMA,ONONDAGA,F,26
2007,EMMA,ORANGE,F,27
2007,EMMA,ONEIDA,F,14
2007,EMMA,OSWEGO,F,10
2007,EMMA,NIAGARA,F,12
2007,EMMA,PUTNAM,F,8
2007,EMMA,QUEENS,F,64
2007,EMMA,BRONX,F,24
2007,EMMA,NEW YORK,F,65
2007,EMMA,RENSSELAER,F,14
2007,EMMA,RICHMOND,F,28
2007,EMMA,BROOME,F,10
2007,EMMA,ROCKLAND,F,13
2007,EMMA,NASSAU,F,98
2007,EMMA,CATTARAUGUS,F,6
2007,EMMA,SARATOGA,F,21
2007,EMMA,CAYUGA,F,5
2007,EMMA,SCHENECTADY,F,7
2007,EMMA,CHAUTAUQUA,F,9
2007,EMMA,ALBANY,F,17
2007,EMMA,MONROE,F,37
2007,EMMA,CHENANGO,F,9
2007,EMMA,MADISON,F,7
2007,EMMA,STEUBEN,F,13
